stock, dividend_cash_true, dividend_cash_pred, yield_pred, price_buy, price_hold, return 
3684, 2.5, None, None, 31.9, 39.6, 0.4514106583072101
3693, 3.0, None, None, 69.0, 39.05, -0.3905797101449276
2731, 4.0, None, None, 83.8, 71.1, 0.003579952267303069
2228, 4.75, None, None, 178.5, 102.0, -0.344593837535014
5225, 1.11, None, None, 32.1, 47.85, 0.5875389408099688
5264, 4.0, None, None, 96.3, 42.55, -0.48026998961578404
8429, 0.7, None, None, 36.95, 10.1, -0.7006765899864682
1256, 4.2, None, None, 129.5, 204.0, 0.6942084942084943
4175, 3.2, None, None, 81.2, 74.2, 0.013546798029556667
4977, 4.8, None, None, 94.0, 105.0, 0.25224202127659573
5287, 15.0, None, None, 203.0, 233.0, 0.35960591133004927
5289, 4.0, None, None, 90.3, 176.0, 1.1229235880398671
6409, 20.0, None, None, 470.0, 731.0, 0.6851063829787234
6412, 2.75, None, None, 49.9, 59.3, 0.3456913827655311
6414, 10.0, None, None, 467.5, 227.5, -0.4577540106951872
8446, 5.0, None, None, 118.5, 115.0, 0.10548523206751055
6415, 5.0, None, None, 500.0, 1105.0, 1.245
8464, 10.0, None, None, 333.0, 247.5, -0.16666666666666666
1264, 10.0, None, None, 203.5, 217.5, 0.22358722358722358
3272, 1.49, None, None, 53.1, 25.85, -0.4408662900188324
3321, 0.0, None, None, 14.7, 12.7, -0.1360544217687075
3413, 4.0, None, None, 88.8, 175.0, 1.1621621621621623
3672, 1.2, None, None, 30.2, 15.55, -0.4155629139072847
2235, 4.0, None, None, 123.5, 56.0, -0.46153846153846156
4968, 1.68, None, None, 66.5, 152.0, 1.3430075187969925
5245, 5.0, None, None, 133.0, 26.3, -0.7157894736842105
4991, 1.0, None, None, 65.4, 62.0, -0.003058103975535252
2732, 5.0, None, None, 81.0, 178.0, 1.3641975308641976
4545, 2.25, None, None, 50.5, 21.7, -0.5089108910891089
6525, 3.8, None, None, 55.8, 60.3, 0.2741935483870968
8467, 1.5, None, None, 33.0, 60.0, 0.9848484848484849
6449, 1.8, None, None, 32.6, 33.85, 0.18558282208588955
8341, 4.5, None, None, 124.0, 266.0, 1.282258064516129
6451, 5.4, None, None, 103.0, 136.0, 0.4039805825242718
5288, 4.0, None, None, 81.4, 115.0, 0.5724815724815724
6456, 4.0, None, None, 101.0, 101.0, 0.16831683168316833
6452, 8.0, None, None, 435.5, 211.5, -0.47026406429391504
3081, 8.0, None, None, 282.5, 260.5, -0.014155983823008856
2643, 2.2874571, None, None, 56.8, 38.5, -0.2114884313380281
2740, 0.0, None, None, 29.0, 7.79, -0.7313793103448276
8454, 8.0, None, None, 195.0, 306.0, 0.6974358974358974
2736, 0.3, None, None, 22.8, 11.85, -0.45833333333333337
4557, 5.0, None, None, 79.6, 69.9, 0.06658291457286447
4190, 3.5, None, None, 86.8, 95.0, 0.21543778801843322
4804, 3.0, None, None, 82.0, 10.3, -0.8317073170731708
5878, 3.2, None, None, 43.25, 45.1, 0.254335260115607
6432, 1.0, None, None, 25.5, 29.25, 0.2568627450980392
6435, 3.0, None, None, 39.95, 98.7, 1.8101690480600747
6465, 2.19999998, None, None, 69.9, 49.0, -0.23891273218884124
6469, 1.3, None, None, 84.0, 82.0, 0.028571428571428574
6470, 4.0, None, None, 53.2, 42.3, -0.04511278195488732
6485, 1.5, None, None, 58.4, 38.9, -0.3082191780821918
6496, 4.0, None, None, 63.8, 35.0, -0.26332288401253917
6510, 8.0, None, None, 1240.0, 882.0, -0.2661290322580645
6512, 2.27826168, None, None, 31.2, 15.05, -0.41458862435897437
8437, 6.15, None, None, 188.0, 216.5, 0.26595744680851063
8472, 2.77, None, None, 45.4, 26.5, -0.32224669603524225
