stock, dividend_cash_true, dividend_cash_pred, yield_pred, price_buy, price_hold, return 
6803, 9.6934, None, None, 160.0, 177.5, 0.30152125
1337, 0.3, None, None, 18.25, 6.71, -0.6332825927441519
1590, 4.0, None, None, 163.0, 352.0, 1.263162744785276
3257, 0.65, None, None, 48.9, 50.5, 0.08034325153374236
3673, 0.0, None, None, 82.1, 50.9, -0.34348355663824603
4144, 1.5, None, None, 55.0, 27.7, -0.43272727272727274
4919, 1.8, None, None, 32.35, 46.1, 0.6321483771251931
4958, 4.5, None, None, 78.0, 79.0, 0.14102564102564102
4960, 0.5, None, None, 20.4, 12.4, -0.3676470588235293
5871, 3.1, None, None, 56.5, 113.0, 1.2059469026548673
8422, 10.0, None, None, 177.0, 169.5, 0.14124293785310735
1258, 1.51709296, None, None, 40.0, 22.1, -0.36382267599999996
1595, 2.7, None, None, 60.3, 45.6, -0.11318407841625201
2233, 3.0, None, None, 74.2, 73.7, 0.1857311320754717
2924, 0.5, None, None, 62.6, 35.3, -0.4201277955271566
3628, 3.25, None, None, 53.4, 33.3, -0.21254681647940077
3691, 20.0, None, None, 729.0, 85.7, -0.8275720164609053
4154, 0.0, None, None, 22.15, 21.5, -0.029345372460496552
4912, 6.0, None, None, 89.2, 148.5, 0.804932735426009
4927, 2.5, None, None, 36.9, 43.7, 0.28191219512195137
4933, 1.25, None, None, 23.6, 21.8, 0.06779661016949151
4947, 6.0, None, None, 254.0, 170.5, -0.29636220472440944
4966, 5.02, None, None, 279.0, 500.0, 0.8793548387096775
4974, 2.65, None, None, 38.2, 40.95, 0.2895287958115183
4994, 0.25, None, None, 75.4, 60.1, -0.19960212201591515
5536, 6.0, None, None, 86.7, 171.0, 1.476297577854671
8426, 2.5, None, None, 37.55, 22.7, -0.18595206391478028
2727, 1.0, None, None, 161.0, 80.9, -0.4354037267080745
4973, 1.2, None, None, 16.7, 14.25, 0.09281437125748508
4987, 5.0, None, None, 68.9, 56.2, 0.007256894049346828
8432, 2.1, None, None, 75.0, 65.9, -0.023999999999999914
8406, 6.8, None, None, 444.5, 231.0, -0.4344206974128234
5278, 0.0, None, None, 25.65, 159.0, 5.1988304093567255
6504, 3.9, None, None, 176.0, 158.0, -0.02727272727272728
2640, 3.28, None, None, 66.0, 60.3, 0.05753045454545451
2729, 10.6, None, None, 233.0, 240.0, 0.1793991416309013
3163, 0.0, None, None, 34.0, 45.35, 0.3985294117647059
3689, 1.5, None, None, 34.2, 26.95, -0.054093567251462076
4153, 3.0, None, None, 74.0, 32.0, -0.6060810810810809
4163, 4.5, None, None, 127.5, 94.4, -0.15921568627450974
4432, 4.0, None, None, 77.0, 28.3, -0.5372727272727273
4745, 2.6, None, None, 58.3, 43.2, -0.19433962264150934
4915, 2.1, None, None, 42.3, 50.4, 0.37588652482269513
4999, 3.0, None, None, 41.95, 47.85, 0.35756853396901067
5234, 2.0, None, None, 31.0, 94.0, 2.537096774193549
5251, 2.0, None, None, 30.65, 14.9, -0.36378466590538333
5269, 3.0, None, None, 220.5, 598.0, 1.865451247165533
8416, 6.0, None, None, 96.9, 128.0, 0.5573787409700722
8424, 2.5, None, None, 39.3, 52.6, 0.5674300254452928
8433, 5.5, None, None, 196.0, 60.7, -0.6061224489795919
2926, 7.58, None, None, 225.0, 126.0, -0.3555066666666667
5274, 8.0, None, None, 349.0, 622.0, 0.8825214899713467
2929, 5.5, None, None, 137.0, 79.9, -0.4404849635036496
3167, 1.5, None, None, 26.5, 39.75, 0.7075471698113207
3338, 1.5, None, None, 25.15, 33.3, 0.4832733117296223
3558, 13.0, None, None, 244.0, 105.5, -0.4569672131147541
3564, 3.0, None, None, 62.3, 21.5, -0.6497592295345104
1340, 1.0, None, None, 63.9, 17.85, -0.8246557120500784
4137, 10.0, None, None, 349.5, 289.0, -0.10277253218884119
1262, 5.0, None, None, 120.5, 37.65, -0.7068298755186723
2066, 6.0, None, None, 105.5, 78.2, -0.12606635071090044
3684, 2.5, None, None, 62.2, 30.1, -0.45112540192926043
3693, 5.3, None, None, 110.5, 34.0, -0.6171945701357466
2731, 4.6, None, None, 119.0, 87.3, -0.1504201680672269
2228, 4.5, None, None, 184.0, 84.4, -0.46255434782608695
5225, 3.0, None, None, 48.4, 28.1, -0.3200413223140495
5264, 8.0, None, None, 175.0, 48.75, -0.6385714285714286
8429, 0.4, None, None, 57.7, 17.7, -0.9150008927209706
4175, 4.0, None, None, 77.1, 56.4, -0.1413748378728923
4977, 3.0, None, None, 58.0, 85.0, 0.7930036163793103
5287, 12.0, None, None, 269.0, 253.5, 0.10359001592565056
5289, 4.5, None, None, 92.3, 106.0, 0.3432561484290358
6405, 0.0, None, None, 20.2, 14.0, -0.27227722772277224
6409, 15.0, None, None, 536.0, 527.0, 0.09011194029850747
6412, 2.35, None, None, 41.0, 46.65, 0.34289732881097545
6414, 9.0, None, None, 374.0, 251.5, -0.25267379679144386
8150, 2.0, None, None, 32.2, 24.65, -0.1319875776397517
8446, 4.5, None, None, 114.5, 108.5, 0.09390829694323144
6415, 2.0, None, None, 441.0, 454.0, 0.05895691609977324
8464, 8.077588452707, None, None, 234.0, 260.0, 0.2311008053534487
4971, 2.0, None, None, 135.0, 50.9, -0.6074444444444443
1264, 10.0, None, None, 195.0, 201.0, 0.20589743589743592
3272, 1.77, None, None, 60.3, 41.8, -0.2303482587064677
3321, 1.7, None, None, 30.9, 10.25, -0.6132686084142395
3413, 4.0, None, None, 79.0, 138.0, 1.0187658227848102
3672, 1.8, None, None, 39.0, 16.8, -0.5358707692307693
2235, 5.0, None, None, 136.5, 52.6, -0.5230769230769231
3666, 1.0, None, None, 30.1, 14.6, -0.4053156146179403
4968, 0.45, None, None, 86.5, 50.7, -0.46217803468208096
5245, 2.37, None, None, 131.0, 45.05, -0.6178473282442749
2732, 4.0, None, None, 92.3, 69.8, -0.1242822318526544
4542, 0.6, None, None, 19.1, 22.7, 0.31413612565445015
4545, 5.5, None, None, 96.0, 25.2, -0.6515624999999999
8444, 2.2, None, None, 78.0, 100.0, 0.4078846153846154
8467, 2.0, None, None, 70.4, 30.4, -0.497159090909091
8463, 1.0, None, None, 24.3, 26.1, 0.1946502057613169
6449, 1.6, None, None, 31.2, 30.5, 0.1506410256410257
8341, 3.5, None, None, 140.0, 246.5, 0.8607142857142858
6451, 6.0, None, None, 123.5, 83.5, -0.22396761133603238
5288, 5.00700731, None, None, 106.0, 123.0, 0.2830849746226415
6456, 3.0, None, None, 110.0, 104.5, 0.09545454545454546
3081, 9.0, None, None, 530.0, 261.5, -0.604622641509434
2740, 1.47270443, None, None, 79.2, 26.0, -0.6531224188131313
8454, 7.0, None, None, 215.5, 226.5, 0.15777262180974477
2736, 2.5, None, None, 46.0, 17.35, -0.5597826086956522
6464, 6.5, None, None, 129.5, 112.0, -0.03244478764478764
4557, 5.0, None, None, 74.1, 70.2, 0.14979757085020257
4190, 5.0, None, None, 146.0, 115.0, -0.136986301369863
4549, 2.8, None, None, 74.0, 77.0, 0.1852540540540541
5878, 3.0, None, None, 42.55, 45.5, 0.29024676850763814
6026, 0.3, None, None, 9.55, 8.16, 0.06701570680628263
6432, 2.5, None, None, 31.6, 21.6, -0.21148860593620256
6435, 3.04130128, None, None, 34.0, 125.0, 2.957097096470588
6465, 1.8324093999999997, None, None, 76.0, 48.95, -0.43153159559493526
6470, 4.0, None, None, 55.3, 45.2, -0.001808318264014364
6485, 1.5, None, None, 57.9, 40.7, -0.3372193436960276
6488, 5.0, None, None, 78.1, 290.0, 2.9372599231754166
6496, 2.5, None, None, 99.0, 47.55, -0.4136363636363637
8437, 4.65, None, None, 164.5, 204.0, 0.37371063829787243
8472, 3.95, None, None, 137.5, 21.6, -0.7867636363636364
